n,m,F,phy_mob_a,beta_p,soc_mob_a,beta_s,r,s,tolerance,q,theta,init_random_prob,radius,noise_rate,num_joint_activities,pool_multiplier,run,time,avg_path_length,dia,avg_degree,cluster_coeff,corr_soc_phy,corr_soc_cul,corr_phy_cul,num_cultures,size_culture,overall_diversity,ass,num_components,largest_component,within_component_diversity,between_component_diversity,component_diversity_ratio,num_communities,largest_community,within_community_diversity,between_community_diversity,community_diversity_ratio,social_clustering,social_closeness,physical_closeness,overall_closeness,physicalStability,socialStability,culturalStability,num_culture_components,num_regions,max_region_size,num_cooperators,num_defectors,num_strategy_regions,max_strategy_region_size,avg_num_players,avg_num_cooperators,avg_did_cooperate,avg_cooperators_over_players,avg_did_cooperate_over_cooperators,avg_payoff,avg_defector_payoff,avg_cooperator_payoff,avg_mpcr,avg_pool_multiplier
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,30,50000000,nan,nan,nan,nan,nan,nan,nan,0.0596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4952,0.0184,4,9996,0.0005,0.9996,8.94164,0.00167624,0.00155244,0.000713066,nan,6.8484e-05,5.04708e-05,1.80132e-05,0.6,5.36498
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,30,60000000,nan,nan,nan,nan,nan,nan,nan,0.0487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5202,0.0155,3,9997,0.0004,0.9997,9.12982,0.00146293,0.00135983,0.000627313,nan,5.70378e-05,4.20361e-05,1.50017e-05,0.6,5.47789
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,30,70000000,nan,nan,nan,nan,nan,nan,nan,0.0333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4753,0.0235,3,9997,0.0004,0.9997,9.25881,0.0013102,0.00122186,0.000565865,nan,4.88689e-05,3.60158e-05,1.28532e-05,0.6,5.55529
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,30,80000000,nan,nan,nan,nan,nan,nan,nan,0.0289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.394,0.0461,3,9997,0.0004,0.9997,9.40949,0.00119786,0.00112059,0.000520875,nan,4.27465e-05,3.15036e-05,1.12429e-05,0.6,5.64569
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,30,90000000,nan,nan,nan,nan,nan,nan,nan,0.0124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.3185,0.083,3,9997,0.0004,0.9997,9.56048,0.00110915,0.00104048,0.000485209,nan,3.79872e-05,2.79961e-05,9.99112e-06,0.6,5.73629
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,1e-06,5,0.6,30,100000000,nan,nan,nan,nan,nan,nan,nan,0.0098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.2715,0.0716,3,9997,0.0004,0.9997,9.71779,0.00104013,0.00097834,0.000457648,nan,3.41812e-05,2.51911e-05,8.99008e-06,0.6,5.83067
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5100,4900,0.1472,0.0162,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,10000000,nan,nan,nan,nan,nan,nan,nan,0.5027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7435,0.0061,2594,7406,0.121,0.7263,3.45218,0.291573,0.291061,0.128003,nan,0.0067431,0.000215242,0.00652786,0.6,2.07131
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,20000000,nan,nan,nan,nan,nan,nan,nan,0.4975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7362,0.0046,2575,7425,0.1205,0.7288,3.53528,0.284075,0.28382,0.124822,nan,0.00650336,0.000107966,0.00639539,0.6,2.12117
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,30000000,nan,nan,nan,nan,nan,nan,nan,0.4958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7338,0.0076,2567,7433,0.1201,0.7296,3.57278,0.280824,0.280654,0.123426,nan,0.00640532,7.17723e-05,0.00633355,0.6,2.14367
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,40000000,nan,nan,nan,nan,nan,nan,nan,0.495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7318,0.008,2562,7438,0.12,0.7301,3.5934,0.27901,0.278882,0.12264,nan,0.0063629,5.43015e-05,0.00630859,0.6,2.15604
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,50000000,nan,nan,nan,nan,nan,nan,nan,0.4947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7335,0.008,2559,7441,0.1199,0.7304,3.60664,0.277727,0.277625,0.122086,nan,0.00633639,4.342e-05,0.00629297,0.6,2.16399
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,60000000,nan,nan,nan,nan,nan,nan,nan,0.4941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7293,0.008,2559,7441,0.1199,0.7304,3.61696,0.276689,0.276604,0.121637,nan,0.00631368,3.61507e-05,0.00627753,0.6,2.17018
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,70000000,nan,nan,nan,nan,nan,nan,nan,0.4939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7298,0.0075,2558,7442,0.1199,0.7305,3.62527,0.276038,0.275966,0.121354,nan,0.00629772,3.09674e-05,0.00626676,0.6,2.17516
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,80000000,nan,nan,nan,nan,nan,nan,nan,0.4939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7301,0.0079,2558,7442,0.1199,0.7305,3.63083,0.275458,0.275394,0.121108,nan,0.00628349,2.70832e-05,0.00625641,0.6,2.1785
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,90000000,nan,nan,nan,nan,nan,nan,nan,0.4939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7303,0.008,2558,7442,0.1199,0.7305,3.63488,0.275096,0.27504,0.120952,nan,0.00627778,2.40651e-05,0.00625371,0.6,2.18093
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0,5,0.6,30,100000000,nan,nan,nan,nan,nan,nan,nan,0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7299,0.0079,2558,7442,0.1199,0.7305,3.63822,0.27474,0.274689,0.120792,nan,0.00627598,2.16505e-05,0.00625433,0.6,2.18293
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5087,4913,0.1333,0.023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,10000000,nan,nan,nan,nan,nan,nan,nan,0.9872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9943,0.0003,0,10000,0.0001,1.0,4.0528,0.00332223,0.0013568,0.00110926,nan,0.000123148,0.000368143,-0.000244996,0.6,2.43168
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,20000000,nan,nan,nan,nan,nan,nan,nan,0.9886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9949,0.0003,0,10000,0.0001,1.0,4.06289,0.00165975,0.000677841,0.000554176,nan,6.15233e-05,0.00018392,-0.000122397,0.6,2.43773
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,30000000,nan,nan,nan,nan,nan,nan,nan,0.9879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9954,0.0004,0,10000,0.0001,1.0,4.06495,0.00110626,0.000451796,0.000369371,nan,4.10067e-05,0.000122587,-8.15804e-05,0.6,2.43897
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,40000000,nan,nan,nan,nan,nan,nan,nan,0.9907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9957,0.0003,0,10000,0.0001,1.0,4.0661,0.000829596,0.000338806,0.000276995,nan,3.07513e-05,9.19293e-05,-6.1178e-05,0.6,2.43966
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,50000000,nan,nan,nan,nan,nan,nan,nan,0.9887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.996,0.0002,0,10000,0.0001,1.0,4.06665,0.000663625,0.000271024,0.000221578,nan,2.45991e-05,7.35377e-05,-4.89386e-05,0.6,2.43999
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,60000000,nan,nan,nan,nan,nan,nan,nan,0.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9941,0.0003,0,10000,0.0001,1.0,4.06774,0.000552983,0.000225838,0.000184636,nan,2.04979e-05,6.12772e-05,-4.07794e-05,0.6,2.44065
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,70000000,nan,nan,nan,nan,nan,nan,nan,0.9895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9948,0.0003,0,10000,0.0001,1.0,4.06829,0.000473962,0.000193566,0.000158252,nan,1.75687e-05,5.25207e-05,-3.4952e-05,0.6,2.44097
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,80000000,nan,nan,nan,nan,nan,nan,nan,0.9886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.995,0.0003,0,10000,0.0001,1.0,4.06865,0.000414706,0.000169366,0.000138467,nan,1.53722e-05,4.59545e-05,-3.05822e-05,0.6,2.44119
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,90000000,nan,nan,nan,nan,nan,nan,nan,0.9904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9954,0.0003,0,10000,0.0001,1.0,4.06901,0.00036862,0.000150544,0.000123079,nan,1.3664e-05,4.08476e-05,-2.71837e-05,0.6,2.44141
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.1,5,0.6,30,100000000,nan,nan,nan,nan,nan,nan,nan,0.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.996,0.0003,0,10000,0.0001,1.0,4.069,0.000331756,0.000135489,0.00011077,nan,1.22975e-05,3.67626e-05,-2.44651e-05,0.6,2.4414
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,0,nan,nan,nan,nan,nan,nan,nan,0.9999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5031,4969,0.1377,0.0185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,10000000,nan,nan,nan,nan,nan,nan,nan,0.7485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9076,0.0014,0,10000,0.0001,1.0,6.35454,0.00196778,0.00123964,0.000782702,nan,5.11176e-05,0.000241507,-0.000190389,0.6,3.81273
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,20000000,nan,nan,nan,nan,nan,nan,nan,0.7129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9011,0.0012,0,10000,0.0001,1.0,6.62699,0.000981448,0.000618278,0.000390379,nan,2.54953e-05,0.000120453,-9.49581e-05,0.6,3.97619
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,30000000,nan,nan,nan,nan,nan,nan,nan,0.7088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8946,0.0011,0,10000,0.0001,1.0,6.75063,0.000653713,0.000411816,0.000260019,nan,1.69817e-05,8.02303e-05,-6.32486e-05,0.6,4.05038
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,40000000,nan,nan,nan,nan,nan,nan,nan,0.7006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9011,0.0017,0,10000,0.0001,1.0,6.80758,0.000490071,0.000308727,0.00019493,nan,1.27307e-05,6.01465e-05,-4.74158e-05,0.6,4.08455
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,50000000,nan,nan,nan,nan,nan,nan,nan,0.6992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8939,0.0019,0,10000,0.0001,1.0,6.83997,0.000391953,0.000246917,0.000155902,nan,1.01819e-05,4.81045e-05,-3.79226e-05,0.6,4.10398
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,60000000,nan,nan,nan,nan,nan,nan,nan,0.6894,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8972,0.0009,0,10000,0.0001,1.0,6.86742,0.000326568,0.000205726,0.000129895,nan,8.48333e-06,4.00797e-05,-3.15964e-05,0.6,4.12045
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,70000000,nan,nan,nan,nan,nan,nan,nan,0.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8903,0.0012,0,10000,0.0001,1.0,6.90119,0.000279869,0.000176307,0.00011132,nan,7.27022e-06,3.43483e-05,-2.70781e-05,0.6,4.14071
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,80000000,nan,nan,nan,nan,nan,nan,nan,0.699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9008,0.0012,0,10000,0.0001,1.0,6.92049,0.000244858,0.000154252,9.73941e-05,nan,6.36073e-06,3.00514e-05,-2.36907e-05,0.6,4.15229
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,90000000,nan,nan,nan,nan,nan,nan,nan,0.7239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.9083,0.0011,0,10000,0.0001,1.0,6.92908,0.000217635,0.000137102,8.6566e-05,nan,5.65356e-06,2.67104e-05,-2.10568e-05,0.6,4.15745
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.01,5,0.6,31,100000000,nan,nan,nan,nan,nan,nan,nan,0.689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8921,0.001,0,10000,0.0001,1.0,6.93591,0.00019586,0.000123385,7.7905e-05,nan,5.08791e-06,2.4038e-05,-1.89501e-05,0.6,4.16154
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,4988,5012,0.1411,0.0219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,10000000,nan,nan,nan,nan,nan,nan,nan,0.4879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.8213,0.0025,0,10000,0.0001,1.0,6.94522,0.00859831,0.00787609,0.00310114,nan,0.000876123,0.000334676,0.000541447,0.6,4.16713
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,20000000,nan,nan,nan,nan,nan,nan,nan,0.3318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7573,0.0029,0,10000,0.0001,1.0,7.60824,0.00427445,0.00391541,0.00154166,nan,0.000435544,0.000166376,0.000269168,0.6,4.56494
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,30000000,nan,nan,nan,nan,nan,nan,nan,0.2393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6848,0.0143,0,10000,0.0001,1.0,7.99439,0.002844,0.00260512,0.00102574,nan,0.000289789,0.000110699,0.000179091,0.6,4.79663
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,40000000,nan,nan,nan,nan,nan,nan,nan,0.2171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6682,0.0054,0,10000,0.0001,1.0,8.26008,0.00213088,0.00195189,0.00076854,nan,0.000217125,8.29412e-05,0.000134184,0.6,4.95605
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,50000000,nan,nan,nan,nan,nan,nan,nan,0.186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6614,0.0089,0,10000,0.0001,1.0,8.47229,0.00170367,0.00156057,0.00061446,nan,0.000173595,6.63128e-05,0.000107282,0.6,5.08338
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,60000000,nan,nan,nan,nan,nan,nan,nan,0.1633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6306,0.0331,0,10000,0.0001,1.0,8.63153,0.00141915,0.00129995,0.000511842,nan,0.000144604,5.52382e-05,8.93656e-05,0.6,5.17892
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,70000000,nan,nan,nan,nan,nan,nan,nan,0.1543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6317,0.0056,0,10000,0.0001,1.0,8.76631,0.00121606,0.00111392,0.000438594,nan,0.00012391,4.73333e-05,7.65768e-05,0.6,5.25979
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,80000000,nan,nan,nan,nan,nan,nan,nan,0.1279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5961,0.0176,0,10000,0.0001,1.0,8.86684,0.00106382,0.000974463,0.000383686,nan,0.000108398,4.14075e-05,6.699e-05,0.6,5.3201
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,90000000,nan,nan,nan,nan,nan,nan,nan,0.1485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6333,0.013,0,10000,0.0001,1.0,8.94989,0.000945455,0.000866041,0.000340996,nan,9.63369e-05,3.68004e-05,5.95365e-05,0.6,5.36993
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,0.001,5,0.6,31,100000000,nan,nan,nan,nan,nan,nan,nan,0.1523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6006,0.0096,0,10000,0.0001,1.0,9.01339,0.000850793,0.00077933,0.000306854,nan,8.66914e-05,3.31158e-05,5.35755e-05,0.6,5.40803
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,0,nan,nan,nan,nan,nan,nan,nan,0.9998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5000,5000,0.1452,0.0189,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,10000000,nan,nan,nan,nan,nan,nan,nan,0.3788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.7769,0.0024,0,10000,0.0001,1.0,7.25842,0.00452032,0.00386455,0.00191129,nan,0.000116573,0.000271924,-0.000155351,0.6,4.35505
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,20000000,nan,nan,nan,nan,nan,nan,nan,0.2223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6814,0.01,0,10000,0.0001,1.0,7.9886,0.00224841,0.00192223,0.000950677,nan,5.79835e-05,0.000135255,-7.72717e-05,0.6,4.79316
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,30000000,nan,nan,nan,nan,nan,nan,nan,0.1624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6492,0.0098,0,10000,0.0001,1.0,8.40553,0.00149629,0.00127923,0.000632666,nan,3.85874e-05,9.0011e-05,-5.14235e-05,0.6,5.04332
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,40000000,nan,nan,nan,nan,nan,nan,nan,0.1187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5777,0.0195,0,10000,0.0001,1.0,8.71395,0.00112122,0.000958563,0.000474076,nan,2.89147e-05,6.7448e-05,-3.85332e-05,0.6,5.22837
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,50000000,nan,nan,nan,nan,nan,nan,nan,0.0872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.5818,0.0232,0,10000,0.0001,1.0,8.90328,0.000896494,0.000766439,0.000379058,nan,2.31194e-05,5.39295e-05,-3.08101e-05,0.6,5.34197
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,60000000,nan,nan,nan,nan,nan,nan,nan,0.0573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4928,0.0189,0,10000,0.0001,1.0,9.0866,0.00074681,0.00063847,0.000315768,nan,1.92592e-05,4.49251e-05,-2.56658e-05,0.6,5.45196
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,70000000,nan,nan,nan,nan,nan,nan,nan,0.0423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4548,0.0238,0,10000,0.0001,1.0,9.25492,0.000639957,0.000547118,0.000270588,nan,1.65037e-05,3.84973e-05,-2.19936e-05,0.6,5.55295
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,80000000,nan,nan,nan,nan,nan,nan,nan,0.0239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.3992,0.0489,0,10000,0.0001,1.0,9.40307,0.000559854,0.000478636,0.000236719,nan,1.44379e-05,3.36786e-05,-1.92407e-05,0.6,5.64184
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,90000000,nan,nan,nan,nan,nan,nan,nan,0.031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4501,0.0419,0,10000,0.0001,1.0,9.53088,0.000497573,0.00042539,0.000210385,nan,1.28317e-05,2.9932e-05,-1.71002e-05,0.6,5.71853
10000,100,5,1,10,1,1,1,1,-1,30,0,NA,2,0.0001,5,0.6,32,100000000,nan,nan,nan,nan,nan,nan,nan,0.0238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.4138,0.0345,0,10000,0.0001,1.0,9.62775,0.000447762,0.000382805,0.000189323,nan,1.15472e-05,2.69355e-05,-1.53884e-05,0.6,5.77665
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,32,0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,0.0001,5010,4990,0.1317,0.0279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,100,5,1,10,1,1,1,1,-1,75,0,NA,2,1e-05,5,0.6,32,10000000,nan,nan,nan,nan,nan,nan,nan,0.3438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.6295,0.0046,1103,8897,0.0757,0.8882,4.07437,0.21561,0.214968,0.0891243,nan,0.0114915,0.000302703,0.0111888,0.6,2.44462
